Id,State,state_code,City/Town,Suburb,Postcode,Property_Median_Value,Updated_Year,Updated_Month
4172,New South Wale,NSW,SYDNEY,Wisemans Creek,2795,407500,2017,6
4173,New South Wale,NSW,SYDNEY,Yarras,2795,407500,2017,6
4174,New South Wale,NSW,SYDNEY,Yetholme,2795,407500,2017,6
4175,New South Wale,NSW,SYDNEY,Byng,2798,446267,2017,6
4176,New South Wale,NSW,SYDNEY,Flyers Creek,2798,446267,2017,6
4177,New South Wale,NSW,SYDNEY,Forest Reefs,2798,446267,2017,6
4178,New South Wale,NSW,SYDNEY,Guyong,2798,446267,2017,6
4179,New South Wale,NSW,SYDNEY,Millthorpe,2798,446267,2017,6
4180,New South Wale,NSW,SYDNEY,Spring Terrace,2798,446267,2017,6
4181,New South Wale,NSW,SYDNEY,Tallwood,2798,446267,2017,6
4182,New South Wale,NSW,SYDNEY,Barry,2799,252500,2017,6
4183,New South Wale,NSW,SYDNEY,Blayney,2799,252500,2017,6
4184,New South Wale,NSW,SYDNEY,Browns Creek,2799,252500,2017,6
4185,New South Wale,NSW,SYDNEY,Fitzgeralds Mount,2799,252500,2017,6
4186,New South Wale,NSW,SYDNEY,Kings Plains,2799,252500,2017,6
4187,New South Wale,NSW,SYDNEY,Neville,2799,252500,2017,6
4188,New South Wale,NSW,SYDNEY,Vittoria,2799,252500,2017,6
4189,New South Wale,NSW,SYDNEY,Belgravia,2800,372500,2017,6
4190,New South Wale,NSW,SYDNEY,Bloomfield,2800,372500,2017,6
4191,New South Wale,NSW,SYDNEY,Borenore,2800,372500,2017,6
4192,New South Wale,NSW,SYDNEY,Cadia,2800,372500,2017,6
4193,New South Wale,NSW,SYDNEY,Canobolas,2800,372500,2017,6
4194,New South Wale,NSW,SYDNEY,Cargo,2800,372500,2017,6
4195,New South Wale,NSW,SYDNEY,Clergate,2800,372500,2017,6
4196,New South Wale,NSW,SYDNEY,Clifton Grove,2800,372500,2017,6
4197,New South Wale,NSW,SYDNEY,Emu Swamp,2800,372500,2017,6
4198,New South Wale,NSW,SYDNEY,Four Mile Creek,2800,372500,2017,6
4199,New South Wale,NSW,SYDNEY,Huntley,2800,372500,2017,6
4200,New South Wale,NSW,SYDNEY,Kaleentha,2800,372500,2017,6
4201,New South Wale,NSW,SYDNEY,Kangaroobie,2800,372500,2017,6
4202,New South Wale,NSW,SYDNEY,Kerrs Creek,2800,372500,2017,6
4203,New South Wale,NSW,SYDNEY,Lewis Ponds,2800,372500,2017,6
4204,New South Wale,NSW,SYDNEY,Lidster,2800,372500,2017,6
4205,New South Wale,NSW,SYDNEY,Long Point,2800,372500,2017,6
4206,New South Wale,NSW,SYDNEY,Lucknow,2800,372500,2017,6
4207,New South Wale,NSW,SYDNEY,March,2800,372500,2017,6
4208,New South Wale,NSW,SYDNEY,Mullion Creek,2800,372500,2017,6
4209,New South Wale,NSW,SYDNEY,Nangar,2800,372500,2017,6
4210,New South Wale,NSW,SYDNEY,Nashdale,2800,372500,2017,6
4211,New South Wale,NSW,SYDNEY,Ophir,2800,372500,2017,6
4212,New South Wale,NSW,SYDNEY,Orange,2800,372500,2017,6
4213,New South Wale,NSW,SYDNEY,Orange East,2800,372500,2017,6
4214,New South Wale,NSW,SYDNEY,Panuara,2800,372500,2017,6
4215,New South Wale,NSW,SYDNEY,Pinnacle,2800,372500,2017,6
4216,New South Wale,NSW,SYDNEY,Shadforth,2800,372500,2017,6
4217,New South Wale,NSW,SYDNEY,Spring Creek,2800,372500,2017,6
4218,New South Wale,NSW,SYDNEY,Spring Hill,2800,372500,2017,6
4219,New South Wale,NSW,SYDNEY,Springside,2800,372500,2017,6
4220,New South Wale,NSW,SYDNEY,Summer Hill Creek,2800,372500,2017,6
4221,New South Wale,NSW,SYDNEY,Towac,2800,372500,2017,6
4222,New South Wale,NSW,SYDNEY,Windera,2800,372500,2017,6
4223,New South Wale,NSW,SYDNEY,Bendick Murrell,2803,446267,2017,6
4224,New South Wale,NSW,SYDNEY,Crowther,2803,446267,2017,6
4225,New South Wale,NSW,SYDNEY,Wirrimah,2803,446267,2017,6
4226,New South Wale,NSW,SYDNEY,Billimari,2804,446267,2017,6
4227,New South Wale,NSW,SYDNEY,Canowindra,2804,446267,2017,6
4228,New South Wale,NSW,SYDNEY,Moorbel,2804,446267,2017,6
4229,New South Wale,NSW,SYDNEY,Nyrang Creek,2804,446267,2017,6
4230,New South Wale,NSW,SYDNEY,Gooloogong,2805,446267,2017,6
4231,New South Wale,NSW,SYDNEY,Eugowra,2806,446267,2017,6
4232,New South Wale,NSW,SYDNEY,Eulimore,2806,446267,2017,6
4233,New South Wale,NSW,SYDNEY,Wyangala,2808,446267,2017,6
4234,New South Wale,NSW,SYDNEY,Greenethorpe,2809,446267,2017,6
4235,New South Wale,NSW,SYDNEY,Bimbi,2810,446267,2017,6
4236,New South Wale,NSW,SYDNEY,Caragabal,2810,446267,2017,6
4237,New South Wale,NSW,SYDNEY,Glenelg,2810,446267,2017,6
4238,New South Wale,NSW,SYDNEY,Grenfell,2810,446267,2017,6
4239,New South Wale,NSW,SYDNEY,Piney Range,2810,446267,2017,6
4240,New South Wale,NSW,SYDNEY,Pinnacle,2810,446267,2017,6
4241,New South Wale,NSW,SYDNEY,Pullabooka,2810,446267,2017,6
4242,New South Wale,NSW,SYDNEY,Warraderry,2810,446267,2017,6
4243,New South Wale,NSW,,,2818,446267,2017,6
4244,New South Wale,NSW,SYDNEY,Apsley,2820,180000,2017,6
4245,New South Wale,NSW,SYDNEY,Arthurville,2820,180000,2017,6
4246,New South Wale,NSW,SYDNEY,Bakers Swamp,2820,180000,2017,6
4247,New South Wale,NSW,SYDNEY,Bodangora,2820,180000,2017,6
4248,New South Wale,NSW,SYDNEY,Comobella,2820,180000,2017,6
4249,New South Wale,NSW,SYDNEY,Curra Creek,2820,180000,2017,6
4250,New South Wale,NSW,SYDNEY,Dripstone,2820,180000,2017,6
4251,New South Wale,NSW,SYDNEY,Farnham,2820,180000,2017,6
4252,New South Wale,NSW,SYDNEY,Gollan,2820,180000,2017,6
4253,New South Wale,NSW,SYDNEY,Lake Burrendong,2820,180000,2017,6
4254,New South Wale,NSW,SYDNEY,Maryvale,2820,180000,2017,6
4255,New South Wale,NSW,SYDNEY,Medway,2820,180000,2017,6
4256,New South Wale,NSW,SYDNEY,Montefiores,2820,180000,2017,6
4257,New South Wale,NSW,SYDNEY,Mookerawa,2820,180000,2017,6
4258,New South Wale,NSW,SYDNEY,Mount Aquila,2820,180000,2017,6
4259,New South Wale,NSW,SYDNEY,Mount Arthur,2820,180000,2017,6
4260,New South Wale,NSW,SYDNEY,Mumbil,2820,180000,2017,6
4261,New South Wale,NSW,SYDNEY,Nanima,2820,180000,2017,6
4262,New South Wale,NSW,SYDNEY,Neurea,2820,180000,2017,6
4263,New South Wale,NSW,SYDNEY,Spicers Creek,2820,180000,2017,6
4264,New South Wale,NSW,SYDNEY,Stuart Town,2820,180000,2017,6
4265,New South Wale,NSW,SYDNEY,Suntop,2820,180000,2017,6
4266,New South Wale,NSW,SYDNEY,Walmer,2820,180000,2017,6
4267,New South Wale,NSW,SYDNEY,Wellington,2820,180000,2017,6
4268,New South Wale,NSW,SYDNEY,Wuuluman,2820,180000,2017,6
4269,New South Wale,NSW,SYDNEY,Yarragal,2820,180000,2017,6
4270,New South Wale,NSW,SYDNEY,Burroway,2821,230000,2017,6
4271,New South Wale,NSW,SYDNEY,Narromine,2821,230000,2017,6
4272,New South Wale,NSW,SYDNEY,Bundemar,2823,446267,2017,6
4273,New South Wale,NSW,SYDNEY,Cathundral,2823,446267,2017,6
4274,New South Wale,NSW,SYDNEY,Dandaloo,2823,446267,2017,6
4275,New South Wale,NSW,SYDNEY,Gin Gin,2823,446267,2017,6
4276,New South Wale,NSW,SYDNEY,Trangie,2823,446267,2017,6
4277,New South Wale,NSW,SYDNEY,Beemunnel,2824,446267,2017,6
4278,New South Wale,NSW,SYDNEY,Eenaweena,2824,446267,2017,6
4279,New South Wale,NSW,SYDNEY,Marthaguy,2824,446267,2017,6
4280,New South Wale,NSW,SYDNEY,Mount Foster,2824,446267,2017,6
4281,New South Wale,NSW,SYDNEY,Mount Harris,2824,446267,2017,6
4282,New South Wale,NSW,SYDNEY,Mumblebone Plain,2824,446267,2017,6
4283,New South Wale,NSW,SYDNEY,Oxley,2824,446267,2017,6
4284,New South Wale,NSW,SYDNEY,Pigeonbah,2824,446267,2017,6
4285,New South Wale,NSW,SYDNEY,Ravenswood,2824,446267,2017,6
4286,New South Wale,NSW,SYDNEY,Red Hill,2824,446267,2017,6
4287,New South Wale,NSW,SYDNEY,Snakes Plain,2824,446267,2017,6
4288,New South Wale,NSW,SYDNEY,Tenandra,2824,446267,2017,6
4289,New South Wale,NSW,SYDNEY,Warren,2824,446267,2017,6
4290,New South Wale,NSW,SYDNEY,Babinda,2825,446267,2017,6
4291,New South Wale,NSW,SYDNEY,Bobadah,2825,446267,2017,6
4292,New South Wale,NSW,SYDNEY,Bogan,2825,446267,2017,6
4293,New South Wale,NSW,SYDNEY,Buddabadah,2825,446267,2017,6
4294,New South Wale,NSW,SYDNEY,Canonba,2825,446267,2017,6
4295,New South Wale,NSW,SYDNEY,Five Ways,2825,446267,2017,6
4296,New South Wale,NSW,SYDNEY,Honeybugle,2825,446267,2017,6
4297,New South Wale,NSW,SYDNEY,Miandetta,2825,446267,2017,6
4298,New South Wale,NSW,SYDNEY,Mulla,2825,446267,2017,6
4299,New South Wale,NSW,SYDNEY,Mullengudgery,2825,446267,2017,6
4300,New South Wale,NSW,SYDNEY,Murrawombie,2825,446267,2017,6
4301,New South Wale,NSW,SYDNEY,Nyngan,2825,446267,2017,6
4302,New South Wale,NSW,SYDNEY,Pangee,2825,446267,2017,6
4303,New South Wale,NSW,SYDNEY,Bearbong,2827,446267,2017,6
4304,New South Wale,NSW,SYDNEY,Biddon,2827,446267,2017,6
4305,New South Wale,NSW,SYDNEY,Breelong,2827,446267,2017,6
4306,New South Wale,NSW,SYDNEY,Collie,2827,446267,2017,6
4307,New South Wale,NSW,SYDNEY,Curban,2827,446267,2017,6
4308,New South Wale,NSW,SYDNEY,Gilgandra,2827,446267,2017,6
4309,New South Wale,NSW,SYDNEY,Merrigal,2827,446267,2017,6
4310,New South Wale,NSW,SYDNEY,Black Hollow,2828,446267,2017,6
4311,New South Wale,NSW,SYDNEY,Bourbah,2828,446267,2017,6
4312,New South Wale,NSW,SYDNEY,Gulargambone,2828,446267,2017,6
4313,New South Wale,NSW,SYDNEY,Mount Tenandra,2828,446267,2017,6
4314,New South Wale,NSW,SYDNEY,Quanda,2828,446267,2017,6
4315,New South Wale,NSW,SYDNEY,Tonderburine,2828,446267,2017,6
4316,New South Wale,NSW,SYDNEY,Warrumbungle,2828,446267,2017,6
4317,New South Wale,NSW,SYDNEY,Combara,2829,145000,2017,6
4318,New South Wale,NSW,SYDNEY,Conimbia,2829,145000,2017,6
4319,New South Wale,NSW,SYDNEY,Coonamble,2829,145000,2017,6
4320,New South Wale,NSW,SYDNEY,Gilgooma,2829,145000,2017,6
4321,New South Wale,NSW,SYDNEY,Magometon,2829,145000,2017,6
4322,New South Wale,NSW,SYDNEY,Nebea,2829,145000,2017,6
4323,New South Wale,NSW,SYDNEY,Pine Grove,2829,145000,2017,6
4324,New South Wale,NSW,SYDNEY,Teridgerie,2829,145000,2017,6
4325,New South Wale,NSW,SYDNEY,Urawilkie,2829,145000,2017,6
4326,New South Wale,NSW,SYDNEY,Wingadee,2829,145000,2017,6
4327,New South Wale,NSW,SYDNEY,Ballimore,2830,340000,2017,6
4328,New South Wale,NSW,SYDNEY,Barbigal,2830,340000,2017,6
4329,New South Wale,NSW,SYDNEY,Belgravia,2830,340000,2017,6
4330,New South Wale,NSW,SYDNEY,Beni,2830,340000,2017,6
4331,New South Wale,NSW,SYDNEY,Benolong,2830,340000,2017,6
4332,New South Wale,NSW,SYDNEY,Boothenba,2830,340000,2017,6
4333,New South Wale,NSW,SYDNEY,Brocklehurst,2830,340000,2017,6
4334,New South Wale,NSW,SYDNEY,Bruah,2830,340000,2017,6
4335,New South Wale,NSW,SYDNEY,Bunglegumbie,2830,340000,2017,6
4336,New South Wale,NSW,SYDNEY,Burrabadine,2830,340000,2017,6
4337,New South Wale,NSW,SYDNEY,Butlers Falls,2830,340000,2017,6
4338,New South Wale,NSW,SYDNEY,Coolbaggie,2830,340000,2017,6
4339,New South Wale,NSW,SYDNEY,Cumboogle,2830,340000,2017,6
4340,New South Wale,NSW,SYDNEY,Delroy Gardens,2830,340000,2017,6
4341,New South Wale,NSW,SYDNEY,Dickygundi,2830,340000,2017,6
4342,New South Wale,NSW,DUBBO,Dubbo,2830,340000,2017,6
4343,New South Wale,NSW,DUBBO,Dubbo East,2830,340000,2017,6
4344,New South Wale,NSW,DUBBO,Dubbo Grove,2830,340000,2017,6
4345,New South Wale,NSW,DUBBO,Dubbo West,2830,340000,2017,6
4346,New South Wale,NSW,SYDNEY,Dungary,2830,340000,2017,6
4347,New South Wale,NSW,SYDNEY,Erskine,2830,340000,2017,6
4348,New South Wale,NSW,SYDNEY,Eschol,2830,340000,2017,6
4349,New South Wale,NSW,SYDNEY,Eulomogo,2830,340000,2017,6
4350,New South Wale,NSW,SYDNEY,Hyandra,2830,340000,2017,6
4351,New South Wale,NSW,SYDNEY,Kickabil,2830,340000,2017,6
4352,New South Wale,NSW,SYDNEY,Manera Heights,2830,340000,2017,6
4353,New South Wale,NSW,SYDNEY,Minore,2830,340000,2017,6
4354,New South Wale,NSW,SYDNEY,Mogriguy,2830,340000,2017,6
4355,New South Wale,NSW,SYDNEY,Murrumbidgerie,2830,340000,2017,6
4356,New South Wale,NSW,DUBBO,North Dubbo,2830,340000,2017,6
4357,New South Wale,NSW,SYDNEY,Orana Heights,2830,340000,2017,6
4358,New South Wale,NSW,SYDNEY,Rawsonville,2830,340000,2017,6
4359,New South Wale,NSW,DUBBO,South Dubbo,2830,340000,2017,6
4360,New South Wale,NSW,SYDNEY,Talbragar,2830,340000,2017,6
4361,New South Wale,NSW,SYDNEY,Terramungamine,2830,340000,2017,6
4362,New South Wale,NSW,SYDNEY,The Springs,2830,340000,2017,6
4363,New South Wale,NSW,SYDNEY,Toongi,2830,340000,2017,6
4364,New South Wale,NSW,SYDNEY,Troy Junction,2830,340000,2017,6
4365,New South Wale,NSW,SYDNEY,Warrie,2830,340000,2017,6
4366,New South Wale,NSW,DUBBO,West Dubbo,2830,340000,2017,6
4367,New South Wale,NSW,SYDNEY,Whylandra Crossing,2830,340000,2017,6
4368,New South Wale,NSW,SYDNEY,Armatree,2831,446267,2017,6
4369,New South Wale,NSW,SYDNEY,Balladoran,2831,446267,2017,6
4370,New South Wale,NSW,SYDNEY,Billeroy,2831,446267,2017,6
4371,New South Wale,NSW,SYDNEY,Brenda,2831,446267,2017,6
4372,New South Wale,NSW,SYDNEY,Bullagreen,2831,446267,2017,6
4373,New South Wale,NSW,SYDNEY,Byrock,2831,446267,2017,6
4374,New South Wale,NSW,SYDNEY,Carinda,2831,446267,2017,6
4375,New South Wale,NSW,SYDNEY,Coolabah,2831,446267,2017,6
4376,New South Wale,NSW,SYDNEY,Elong Elong,2831,446267,2017,6
4377,New South Wale,NSW,SYDNEY,Eumungerie,2831,446267,2017,6
4378,New South Wale,NSW,SYDNEY,Geurie,2831,446267,2017,6
4379,New South Wale,NSW,SYDNEY,Girilambone,2831,446267,2017,6
4380,New South Wale,NSW,SYDNEY,Goodooga,2831,446267,2017,6
4381,New South Wale,NSW,SYDNEY,Gungalman,2831,446267,2017,6
4382,New South Wale,NSW,SYDNEY,Hermidale,2831,446267,2017,6
4383,New South Wale,NSW,SYDNEY,Macquarie Marshes,2831,446267,2017,6
4384,New South Wale,NSW,SYDNEY,Merrygoen,2831,446267,2017,6
4385,New South Wale,NSW,SYDNEY,Muriel,2831,446267,2017,6
4386,New South Wale,NSW,SYDNEY,Neilrex,2831,446267,2017,6
4387,New South Wale,NSW,SYDNEY,Nevertire,2831,446267,2017,6
4388,New South Wale,NSW,SYDNEY,Nubingerie,2831,446267,2017,6
4389,New South Wale,NSW,SYDNEY,Nymagee,2831,446267,2017,6
4390,New South Wale,NSW,SYDNEY,Pine Clump,2831,446267,2017,6
4391,New South Wale,NSW,SYDNEY,Ponto,2831,446267,2017,6
4392,New South Wale,NSW,SYDNEY,Quambone,2831,446267,2017,6
4393,New South Wale,NSW,SYDNEY,Terrabella,2831,446267,2017,6
4394,New South Wale,NSW,SYDNEY,The Marra,2831,446267,2017,6
4395,New South Wale,NSW,SYDNEY,Tooloon,2831,446267,2017,6
4396,New South Wale,NSW,SYDNEY,Tooraweenah,2831,446267,2017,6
4397,New South Wale,NSW,SYDNEY,Westella,2831,446267,2017,6
4398,New South Wale,NSW,SYDNEY,Wongarbon,2831,446267,2017,6
4399,New South Wale,NSW,SYDNEY,Angledool,2832,446267,2017,6
4400,New South Wale,NSW,SYDNEY,Boorooma,2832,446267,2017,6
4401,New South Wale,NSW,SYDNEY,Come By Chance,2832,446267,2017,6
4402,New South Wale,NSW,SYDNEY,Cryon,2832,446267,2017,6
4403,New South Wale,NSW,SYDNEY,Cumborah,2832,446267,2017,6
4404,New South Wale,NSW,SYDNEY,Walgett,2832,446267,2017,6
4405,New South Wale,NSW,SYDNEY,Collarenebri,2833,446267,2017,6
4406,New South Wale,NSW,SYDNEY,Lightning Ridge,2834,446267,2017,6
4407,New South Wale,NSW,SYDNEY,Bulla,2835,181000,2017,6
4408,New South Wale,NSW,SYDNEY,Canbelego,2835,181000,2017,6
4409,New South Wale,NSW,SYDNEY,Cobar,2835,181000,2017,6
4410,New South Wale,NSW,SYDNEY,Cubba,2835,181000,2017,6
4411,New South Wale,NSW,SYDNEY,Gilgunnia,2835,181000,2017,6
4412,New South Wale,NSW,SYDNEY,Irymple,2835,181000,2017,6
4413,New South Wale,NSW,SYDNEY,Kerrigundi,2835,181000,2017,6
4414,New South Wale,NSW,SYDNEY,Kulwin,2835,181000,2017,6
4415,New South Wale,NSW,SYDNEY,Lerida,2835,181000,2017,6
4416,New South Wale,NSW,SYDNEY,Noona,2835,181000,2017,6
4417,New South Wale,NSW,SYDNEY,Sandy Creek,2835,181000,2017,6
4418,New South Wale,NSW,SYDNEY,Tindarey,2835,181000,2017,6
4419,New South Wale,NSW,SYDNEY,Gemville,2836,446267,2017,6
4420,New South Wale,NSW,SYDNEY,White Cliffs,2836,446267,2017,6
4421,New South Wale,NSW,SYDNEY,Wilcannia,2836,446267,2017,6
4422,New South Wale,NSW,SYDNEY,Bogan,2839,446267,2017,6
4423,New South Wale,NSW,SYDNEY,Brewarrina,2839,446267,2017,6
4424,New South Wale,NSW,SYDNEY,Gongolgon,2839,446267,2017,6
4425,New South Wale,NSW,SYDNEY,Talawanta,2839,446267,2017,6
4426,New South Wale,NSW,SYDNEY,Weilmoringle,2839,446267,2017,6
4427,New South Wale,NSW,SYDNEY,Barringun,2840,446267,2017,6
4428,New South Wale,NSW,SYDNEY,Bourke,2840,446267,2017,6
4429,New South Wale,NSW,SYDNEY,Enngonia,2840,446267,2017,6
4430,New South Wale,NSW,SYDNEY,Fords Bridge,2840,446267,2017,6
4431,New South Wale,NSW,SYDNEY,Gumbalie,2840,446267,2017,6
4432,New South Wale,NSW,SYDNEY,Gunderbooka,2840,446267,2017,6
4433,New South Wale,NSW,SYDNEY,Hungerford,2840,446267,2017,6
4434,New South Wale,NSW,SYDNEY,Louth,2840,446267,2017,6
4435,New South Wale,NSW,SYDNEY,Tilpa,2840,446267,2017,6
4436,New South Wale,NSW,SYDNEY,Urisino,2840,446267,2017,6
4437,New South Wale,NSW,SYDNEY,Wanaaring,2840,446267,2017,6
4438,New South Wale,NSW,SYDNEY,Yantabulla,2840,446267,2017,6
4439,New South Wale,NSW,SYDNEY,Mendooran,2842,446267,2017,6
4440,New South Wale,NSW,SYDNEY,Mollyan,2842,446267,2017,6
4441,New South Wale,NSW,SYDNEY,Wattle Springs,2842,446267,2017,6
4442,New South Wale,NSW,SYDNEY,Yarragrin,2842,446267,2017,6
4443,New South Wale,NSW,SYDNEY,Coolah,2843,446267,2017,6
4444,New South Wale,NSW,SYDNEY,Birriwa,2844,446267,2017,6
4445,New South Wale,NSW,SYDNEY,Dunedoo,2844,446267,2017,6
4446,New South Wale,NSW,SYDNEY,Leadville,2844,446267,2017,6
4447,New South Wale,NSW,SYDNEY,Wallerawang,2845,446267,2017,6
4448,New South Wale,NSW,SYDNEY,Capertee,2846,446267,2017,6
4449,New South Wale,NSW,SYDNEY,Glen Davis,2846,446267,2017,6
4450,New South Wale,NSW,SYDNEY,Kangaroo Flat,2846,446267,2017,6
4451,New South Wale,NSW,SYDNEY,Round Swamp,2846,446267,2017,6
4452,New South Wale,NSW,SYDNEY,Portland,2847,446267,2017,6
4453,New South Wale,NSW,SYDNEY,Brogans Creek,2848,446267,2017,6
4454,New South Wale,NSW,SYDNEY,Charbon,2848,446267,2017,6
4455,New South Wale,NSW,SYDNEY,Clandulla,2848,446267,2017,6
4456,New South Wale,NSW,SYDNEY,Kandos,2848,446267,2017,6
4457,New South Wale,NSW,SYDNEY,Bogee,2849,446267,2017,6
4458,New South Wale,NSW,SYDNEY,Breakfast Creek,2849,446267,2017,6
4459,New South Wale,NSW,SYDNEY,Budden,2849,446267,2017,6
4460,New South Wale,NSW,SYDNEY,Bylong,2849,446267,2017,6
4461,New South Wale,NSW,SYDNEY,Camboon,2849,446267,2017,6
4462,New South Wale,NSW,SYDNEY,Carwell,2849,446267,2017,6
4463,New South Wale,NSW,SYDNEY,Coggan,2849,446267,2017,6
4464,New South Wale,NSW,SYDNEY,Coxs Creek,2849,446267,2017,6
4465,New South Wale,NSW,SYDNEY,Coxs Crown,2849,446267,2017,6
4466,New South Wale,NSW,SYDNEY,Dabee,2849,446267,2017,6
4467,New South Wale,NSW,SYDNEY,Dungeree,2849,446267,2017,6
4468,New South Wale,NSW,SYDNEY,Dunville Loop,2849,446267,2017,6
4469,New South Wale,NSW,SYDNEY,Ginghi,2849,446267,2017,6
4470,New South Wale,NSW,SYDNEY,Glen Alice,2849,446267,2017,6
4471,New South Wale,NSW,SYDNEY,Growee,2849,446267,2017,6
4472,New South Wale,NSW,SYDNEY,Kelgoola,2849,446267,2017,6
4473,New South Wale,NSW,SYDNEY,Lee Creek,2849,446267,2017,6
4474,New South Wale,NSW,SYDNEY,Mount Marsden,2849,446267,2017,6
4475,New South Wale,NSW,SYDNEY,Murrumbo,2849,446267,2017,6
4476,New South Wale,NSW,SYDNEY,Nullo Mountain,2849,446267,2017,6
4477,New South Wale,NSW,SYDNEY,Olinda,2849,446267,2017,6
4478,New South Wale,NSW,SYDNEY,Pinnacle Swamp,2849,446267,2017,6
4479,New South Wale,NSW,SYDNEY,Pyangle,2849,446267,2017,6
4480,New South Wale,NSW,SYDNEY,Reedy Creek,2849,446267,2017,6
4481,New South Wale,NSW,SYDNEY,Rylstone,2849,446267,2017,6
4482,New South Wale,NSW,SYDNEY,Upper Bylong,2849,446267,2017,6
4483,New South Wale,NSW,SYDNEY,Upper Growee,2849,446267,2017,6
4484,New South Wale,NSW,SYDNEY,Upper Nile,2849,446267,2017,6
4485,New South Wale,NSW,SYDNEY,Wirraba,2849,446267,2017,6
4486,New South Wale,NSW,SYDNEY,Aarons Pass,2850,369000,2017,6
4487,New South Wale,NSW,SYDNEY,Apple Tree Flat,2850,369000,2017,6
4488,New South Wale,NSW,SYDNEY,Avisford,2850,369000,2017,6
4489,New South Wale,NSW,SYDNEY,Bara,2850,369000,2017,6
4490,New South Wale,NSW,SYDNEY,Barigan,2850,369000,2017,6
4491,New South Wale,NSW,SYDNEY,Ben Buckley,2850,369000,2017,6
4492,New South Wale,NSW,SYDNEY,Bocoble,2850,369000,2017,6
4493,New South Wale,NSW,SYDNEY,Bombira,2850,369000,2017,6
4494,New South Wale,NSW,SYDNEY,Botobolar,2850,369000,2017,6
4495,New South Wale,NSW,SYDNEY,Buckaroo,2850,369000,2017,6
4496,New South Wale,NSW,SYDNEY,Budgee Budgee,2850,369000,2017,6
4497,New South Wale,NSW,SYDNEY,Burrundulla,2850,369000,2017,6
4498,New South Wale,NSW,SYDNEY,Caerleon,2850,369000,2017,6
4499,New South Wale,NSW,SYDNEY,Canadian Lead,2850,369000,2017,6
4500,New South Wale,NSW,SYDNEY,Carcalgong,2850,369000,2017,6
4501,New South Wale,NSW,SYDNEY,Collingwood,2850,369000,2017,6
4502,New South Wale,NSW,SYDNEY,Cooks Gap,2850,369000,2017,6
4503,New South Wale,NSW,SYDNEY,Cooyal,2850,369000,2017,6
4504,New South Wale,NSW,SYDNEY,Cross Roads,2850,369000,2017,6
4505,New South Wale,NSW,SYDNEY,Cudgegong,2850,369000,2017,6
4506,New South Wale,NSW,SYDNEY,Cullenbone,2850,369000,2017,6
4507,New South Wale,NSW,SYDNEY,Cumbo,2850,369000,2017,6
4508,New South Wale,NSW,SYDNEY,Erudgere,2850,369000,2017,6
4509,New South Wale,NSW,SYDNEY,Eurunderee,2850,369000,2017,6
4510,New South Wale,NSW,SYDNEY,Frog Rock,2850,369000,2017,6
4511,New South Wale,NSW,SYDNEY,Galambine,2850,369000,2017,6
4512,New South Wale,NSW,SYDNEY,Glen Ayr,2850,369000,2017,6
4513,New South Wale,NSW,SYDNEY,Grattai,2850,369000,2017,6
4514,New South Wale,NSW,SYDNEY,Green Gully,2850,369000,2017,6
4515,New South Wale,NSW,SYDNEY,Hargraves,2850,369000,2017,6
4516,New South Wale,NSW,SYDNEY,Havilah,2850,369000,2017,6
4517,New South Wale,NSW,SYDNEY,Hayes Gap,2850,369000,2017,6
4518,New South Wale,NSW,SYDNEY,Hill End,2850,369000,2017,6
4519,New South Wale,NSW,SYDNEY,Home Rule,2850,369000,2017,6
4520,New South Wale,NSW,SYDNEY,Ilford,2850,369000,2017,6
4521,New South Wale,NSW,SYDNEY,Kains Flat,2850,369000,2017,6
4522,New South Wale,NSW,SYDNEY,Linburn,2850,369000,2017,6
4523,New South Wale,NSW,SYDNEY,Lue,2850,369000,2017,6
4524,New South Wale,NSW,MAITLAND,Maitland Bar,2850,369000,2017,6
4525,New South Wale,NSW,SYDNEY,Menah,2850,369000,2017,6
4526,New South Wale,NSW,SYDNEY,Meroo,2850,369000,2017,6
4527,New South Wale,NSW,SYDNEY,Milroy,2850,369000,2017,6
4528,New South Wale,NSW,SYDNEY,Mogo,2850,369000,2017,6
4529,New South Wale,NSW,SYDNEY,Monivae,2850,369000,2017,6
4530,New South Wale,NSW,SYDNEY,Moolarben,2850,369000,2017,6
4531,New South Wale,NSW,SYDNEY,Mount Frome,2850,369000,2017,6
4532,New South Wale,NSW,SYDNEY,Mount Knowles,2850,369000,2017,6
4533,New South Wale,NSW,SYDNEY,Mount Vincent,2850,369000,2017,6
4534,New South Wale,NSW,SYDNEY,Mudgee,2850,369000,2017,6
4535,New South Wale,NSW,SYDNEY,Mullamuddy,2850,369000,2017,6
4536,New South Wale,NSW,SYDNEY,Munghorn,2850,369000,2017,6
4537,New South Wale,NSW,SYDNEY,Piambong,2850,369000,2017,6
4538,New South Wale,NSW,SYDNEY,Putta Bucca,2850,369000,2017,6
4539,New South Wale,NSW,SYDNEY,Pyramul,2850,369000,2017,6
4540,New South Wale,NSW,SYDNEY,Queens Pinch,2850,369000,2017,6
4541,New South Wale,NSW,SYDNEY,Razorback,2850,369000,2017,6
4542,New South Wale,NSW,SYDNEY,Riverlea,2850,369000,2017,6
4543,New South Wale,NSW,SYDNEY,Running Stream,2850,369000,2017,6
4544,New South Wale,NSW,SYDNEY,Sallys Flat,2850,369000,2017,6
4545,New South Wale,NSW,SYDNEY,Spring Flat,2850,369000,2017,6
