id,school_name,school_address,suburb,postcode,school_lat,school_lon,Category,Subtype,school_type,sector
6226,St Francis Xavier Reg Sch OSHC/Vac,4 Carignane Street,Wynn Vale,5127,-34.802034,138.699253,CARE,OSHC,Out of School Hours Care,NONDEPT
6227,Our Saviour Lutheran School OSHC/Vac,28 Taylors Road,Aberfoyle Park,5159,-35.073996,138.589118,CARE,OSHC,Out of School Hours Care,NONDEPT
6228,Holy Family Catholic School OSHC/Vac,71 Shepherdson Road,Parafield Gardens,5107,-34.781949,138.610078,CARE,OSHC,Out of School Hours Care,NONDEPT
6229,St Martin's OSHC/Vac - Greenacres,66-80 Princes Road,Greenacres,5086,-34.866896,138.628999,CARE,OSHC,Out of School Hours Care,NONDEPT
6231,Our Lady of Mount Carmel PS OSHC/Vac,17 Pennington Terrace,Pennington,5013,-34.859013,138.524269,CARE,OSHC,Out of School Hours Care,NONDEPT
6232,St Augustine's Parish Sch OSHC/Vac,25 Commercial Road,Salisbury,5108,-34.763966,138.650364,CARE,OSHC,Out of School Hours Care,NONDEPT
6233,St Pius X OSHC/Vac,8 Windsor Grove,Windsor Gardens,5087,-34.868523,138.642815,CARE,OSHC,Out of School Hours Care,NONDEPT
6234,Whitefriars Parish School YMCA OSHC,45 Beaufort Street,Woodville Park,5011,-34.879135,138.547113,CARE,OSHC,Out of School Hours Care,NONDEPT
6235,Gawler & District Occasional Care,Barnet Road,Evanston,5116,-34.624754,138.73597,CARE,OCPRE,Occasional Care in Preschools,DEPT
6236,Riverview Preschool Centre Occ Care,44-48 Riverview Drive,Salisbury Downs,5108,-34.767602,138.614056,CARE,OCPRE,Occasional Care in Preschools,DEPT
6238,Ingle Farm Community Kgtn Occ Care,2 Belalie Road,Ingle Farm,5098,-34.82783164,138.64324415,CARE,OCPRE,Occasional Care in Preschools,DEPT
